track_id,album_id,artist_id,duration_sec
15294,785,3683,267
15295,10062,1219,283
15296,10060,6095,222
15297,11206,3886,239
15298,9353,4959,236
15299,1600,5732,238
15300,9561,5851,177
15301,9851,5802,231
15302,2625,4263,282
15303,11698,434,193
15304,4674,5406,150
15305,10817,1089,129
15306,4880,5308,197
15307,12099,6071,254
15308,11312,5299,194
15309,9153,3782,163
15310,4720,1823,191
15311,5832,919,175
15312,4026,5017,101
15313,4858,323,184
15314,1862,4782,373
15315,7801,1580,194
15316,3380,1129,207
15317,9442,2513,224
15318,11044,5165,197
15319,10583,2821,205
15320,999,5334,201
15321,5185,781,245
15322,6392,6364,197
15323,4051,5223,283
15324,8849,2366,166
15325,10227,6207,244
15326,4622,407,124
15327,3489,3688,104
15328,2017,5775,217
15329,515,1827,181
15330,3960,3615,281
15331,3552,5544,304
15332,4476,5654,176
15333,943,2175,272
15334,9195,6325,336
15335,3170,6461,164
15336,8768,6091,194
15337,8443,2249,151
15338,4719,1745,178
15339,10372,5582,337
15340,10558,3442,267
15341,442,6444,274
15342,6129,5614,248
15343,8245,1677,196
15344,3213,1702,217
15345,3651,2110,209
15346,9281,2546,223
15347,10435,1507,284
15348,12132,3249,316
15349,5276,955,177
15350,10648,4801,299
15351,1039,850,127
15352,10929,5890,251
15353,6544,3158,195
15354,11506,1993,449
15355,9460,242,302
15356,9726,1768,166
15357,12009,4431,235
15358,8916,3612,208
15359,2017,5775,275
15360,2837,3260,187
15361,5479,1101,267
15362,11748,1313,225
15363,2246,991,219
15364,5866,4153,278
15365,4886,657,255
15366,11549,3289,443
15367,12259,5428,143
15368,5535,2574,196
15369,5177,2356,321
15370,4777,3193,173
15371,4282,6056,149
15372,12394,1278,181
15373,11979,3413,173
15374,8460,3781,320
15375,11867,3079,242
15376,7245,1630,166
15377,12235,4007,190
15378,4544,2925,346
15379,7504,2952,216
15380,3106,4351,132
15381,12685,4334,186
15382,4989,3539,216
15383,5661,6171,371
15384,351,1879,179
15385,5292,4824,253
15386,11990,5433,212
15387,10007,4510,216
15388,9215,324,212
15389,542,1759,219
15390,5799,6162,216
15391,12601,2959,214
15392,7858,6517,373
15393,8581,2552,346
15394,9390,5328,286
15395,11137,3110,384
15396,11498,6508,249
15397,11256,5473,174
15398,6965,827,283
15399,9221,4132,260
15400,2345,6565,442
15401,12208,584,266
15402,1044,6094,223
15403,6656,2179,216
15404,12069,4828,166
15405,7856,1694,129
15406,7299,5856,114
15407,9651,2618,379
15408,10373,5167,213
15409,378,2856,194
15410,7796,5895,221
15411,868,1959,209
15412,2701,4742,188
15413,943,2175,187
15414,1159,3390,327
15415,10613,6663,232
15416,1165,3407,159
15417,12092,4067,280
15418,7491,572,227
15419,7527,5481,446
15420,6342,1057,278
15421,7262,4870,209
15422,10106,1519,199
15423,740,4940,337
15424,10451,362,267
15425,3154,147,242
15426,7623,4330,152
15427,9328,1603,245
15428,2716,2764,201
15429,4096,4313,166
15430,9595,355,184
15431,11901,1358,250
15432,6376,6227,252
15433,3168,965,274
15434,9785,2369,209
15435,5014,5066,227
15436,2239,779,158
15437,1084,4616,189
15438,2064,729,224
15439,8070,3137,239
15440,11229,4916,217
15441,5398,1073,229
15442,1835,2414,147
15443,1469,5542,179
15444,12172,726,258
15445,3005,913,219
15446,10028,1132,263
15447,1814,2624,211
15448,12357,3871,172
15449,5789,3532,302
15450,3415,1482,217
15451,10881,1531,159
15452,11853,4327,121
15453,5279,6486,141
15454,5478,5868,248
15455,8497,4330,228
15456,3519,593,253
15457,9059,3514,175
15458,817,6509,173
15459,11051,3852,210
15460,7039,2332,136
15461,5863,2013,372
15462,11554,3872,187
15463,9366,1396,220
15464,5924,3808,248
15465,5338,650,133
15466,10905,4970,293
15467,8982,1129,174
15468,6602,5039,220
15469,659,4616,297
15470,2573,2906,215
15471,10037,5603,166
15472,5766,5209,192
15473,981,3904,306
15474,5316,2924,213
15475,11144,2394,160
15476,795,137,190
15477,12360,6591,364
15478,882,5742,228
15479,7460,4681,224
15480,3080,5789,155
15481,12418,2071,230
15482,2494,2917,78
15483,8256,3040,275
15484,9189,6280,191
15485,12384,6239,207
15486,3634,1991,199
15487,8746,4961,372
15488,6147,3897,236
15489,10108,5556,156
15490,1169,3436,224
15491,10791,4030,245
15492,7695,275,174
15493,3272,296,298
15494,10886,2309,190
15495,2223,5375,244
15496,3424,1534,211
15497,5580,5123,368
15498,5715,5155,228
15499,5967,4731,178
15500,1894,3759,183
15501,1045,4961,277
15502,7826,55,245
15503,10481,5570,447
15504,1694,5053,213
15505,6711,4043,309
15506,11066,4812,223
15507,7917,5559,200
15508,11316,654,321
15509,11811,237,275
15510,11879,534,308
15511,436,5715,356
15512,10372,5582,148
15513,7724,3422,211
15514,2233,5618,85
15515,11585,268,198
15516,3299,5937,213
15517,9433,5266,185
15518,10207,6501,255
15519,9960,1950,191
15520,12499,4720,266
15521,5789,3532,287
15522,1527,5738,171
15523,7353,1016,209
15524,2250,6364,255
15525,11138,6325,247
15526,1524,5775,157
15527,6540,5461,270
15528,1098,1173,219
15529,196,4807,363
15530,7446,5703,150
15531,9683,2549,206
15532,42,1349,210
15533,2945,4784,130
15534,1277,1635,133
15535,5378,967,264
15536,271,6446,280
15537,1288,2014,226
15538,9365,1410,303
15539,6029,2181,351
15540,12621,5641,200
15541,11884,4728,244
15542,7501,2113,254
15543,8600,1668,304
15544,2205,3650,197
15545,5450,3169,138
15546,1276,1913,260
15547,11927,1961,242
15548,3093,5197,330
15549,9456,5149,160
15550,11900,1501,274
15551,5643,6547,373
15552,3263,5893,258
15553,10323,1779,263
15554,12527,3530,265
15555,799,3642,243
15556,4375,5819,221
15557,4791,3805,323
15558,739,6591,264
15559,7873,0,179
15560,1630,3649,339
15561,7931,797,302
15562,204,5475,242
15563,8982,1129,247
15564,9681,4400,298
15565,4771,416,286
15566,6205,790,355
15567,1092,1377,138
15568,1749,4688,210
15569,7932,5247,227
15570,10629,2175,185
15571,1556,4111,187
15572,5654,2672,237
15573,5986,4775,243
15574,838,749,160
15575,3396,4327,191
15576,2843,2047,257
15577,9099,2410,241
15578,3669,6078,189
15579,4350,6481,343
15580,12092,4067,236
15581,11141,729,215
15582,10807,3413,240
15583,1784,1413,229
15584,5358,5257,374
15585,5958,1823,180
15586,5450,3169,165
15587,3811,5977,268
15588,4631,3991,136
15589,8861,1796,236
15590,2106,5113,297
15591,10232,4409,280
15592,2086,5025,304
15593,5924,3808,251
15594,11565,1207,256
15595,5306,5406,686
15596,3796,6297,309
15597,8867,476,281
15598,3114,6416,196
15599,10138,3413,204
15600,972,441,196
15601,6023,179,198
15602,7734,18,162
15603,11200,1358,182
15604,12714,3025,176
15605,7837,4491,230
15606,12276,5394,236
15607,10913,4910,275
15608,9184,6362,187
15609,3157,500,82
15610,7708,367,159
15611,10070,3400,177
15612,3345,6365,201
15613,6290,2602,205
15614,9407,3405,167
15615,5540,869,186
15616,4920,4427,168
15617,8300,6358,213
15618,12495,5156,150
15619,2299,5160,223
15620,7208,5658,199
15621,3661,3276,89
15622,9614,3703,247
15623,8285,4155,331
15624,11111,5734,256
15625,6002,1125,399
15626,925,2878,216
15627,1513,1914,162
15628,11513,4395,197
15629,6759,1307,231
15630,11471,3514,158
15631,7905,179,220
15632,11785,5720,295
15633,4451,5198,165
15634,5294,6068,294
15635,12731,3793,188
15636,12356,1825,198
15637,9048,4327,290
15638,271,6446,472
15639,6818,2811,186
15640,1262,945,176
15641,1069,4629,244
15642,1521,5165,208
15643,1741,33,201
15644,8466,2971,365
15645,8937,4600,626
15646,6675,6304,154
15647,6213,501,205
15648,3135,6459,207
15649,941,5030,369
15650,11693,5492,189
15651,211,4111,257
15652,10034,4849,223
15653,5651,910,198
15654,10893,3808,294
15655,12339,1377,188
15656,527,2556,218
15657,10458,2445,157
15658,1587,4715,178
15659,9794,4063,257
15660,10880,1372,291
15661,5317,3293,226
15662,7635,2730,218
15663,5084,5790,262
15664,4096,4313,172
15665,1638,6140,266
15666,2131,1531,281
15667,2808,1269,274
15668,1463,6614,127
15669,8075,2175,204
15670,4747,4067,276
15671,4392,2302,214
15672,962,1491,127
15673,9564,2346,220
15674,6167,6355,183
15675,8045,3840,206
15676,1294,2761,251
15677,7079,5884,173
15678,8141,4030,269
15679,12668,4517,274
15680,5461,2175,243
15681,6423,3415,215
15682,11451,6288,183
15683,11263,2753,196
15684,2654,4919,568
15685,11425,1857,196
15686,6202,5356,315
15687,3694,2842,124
15688,3062,632,192
15689,4023,84,236
15690,10861,1228,240
15691,11574,1120,196
15692,6047,3434,182
15693,10190,5149,276
15694,11107,4429,236
15695,4581,885,164
15696,12495,5156,154
15697,8762,5527,220
15698,6535,4727,123
15699,8957,1856,223
15700,10147,3514,227
15701,5576,216,229
15702,4171,1285,240
15703,3424,1534,252
15704,8497,4330,196
15705,2268,5856,190
15706,1408,4622,200
15707,3345,6365,202
15708,1213,76,225
15709,1490,3114,259
15710,4864,4731,321
15711,9113,3548,221
15712,1154,2583,262
15713,8292,4731,279
15714,1080,522,278
15715,10606,2875,224
15716,2636,3440,179
15717,5136,6618,158
15718,10868,4456,219
15719,403,1478,147
15720,3935,6628,276
15721,3596,1203,129
15722,7102,5420,217
15723,2322,6477,228
15724,8442,4046,285
15725,11493,4501,136
15726,3930,4427,202
15727,10312,5224,202
15728,8695,1110,712
15729,3655,2437,290
15730,12541,2039,337
15731,7695,275,215
15732,2103,6396,190
15733,4262,1819,188
15734,8474,1289,248
15735,6579,2175,316
15736,8223,1058,182
15737,3327,1129,228
15738,790,5268,304
15739,10676,5136,393
15740,4929,2577,343
15741,7783,6018,163
15742,6495,1113,231
15743,421,4190,314
15744,4144,4254,299
15745,9841,5062,148
15746,3433,6463,238
15747,8695,1110,403
15748,8075,2175,290
15749,10668,3740,307
15750,925,2878,272
15751,3709,1979,341
15752,3765,827,193
15753,1532,4339,237
15754,7890,3031,258
15755,11454,429,215
15756,7378,3224,214
15757,6939,1243,150
15758,3621,4824,203
15759,3316,5617,198
15760,1034,779,359
15761,1132,630,231
15762,1351,3482,222
15763,7489,2725,292
15764,3571,4020,211
15765,2084,5023,158
15766,110,5239,116
15767,7818,3413,322
15768,6681,4560,326
15769,7259,5816,296
15770,2698,3413,156
15771,12021,137,242
15772,1490,3114,223
15773,1338,131,262
15774,3513,4341,219
15775,8970,3751,277
15776,10742,3780,272
15777,6244,3962,233
15778,11619,2046,144
15779,2480,362,181
15780,116,56,243
15781,7071,1233,203
15782,10871,4970,298
15783,2496,3835,189
15784,11627,2141,199
15785,11977,3585,194
15786,11734,4224,191
15787,4667,1829,254
15788,12530,3807,389
15789,82,5895,271
15790,155,2587,204
15791,10209,2350,424
15792,1264,1897,339
15793,1902,4472,202
15794,4059,2665,228
15795,11836,3646,155
15796,5174,5413,221
15797,6077,5918,191
15798,5807,4777,291
15799,12691,2474,249
15800,2611,5367,401
15801,11413,5660,185
15802,10630,15,255
15803,2842,1184,367
15804,11426,2261,230
15805,5399,4338,287
15806,7413,6205,263
15807,8632,5624,247
15808,6622,2112,131
15809,2060,1561,118
15810,5397,2297,278
15811,4675,4246,318
15812,703,1441,178
15813,8494,2500,236
15814,3041,3349,134
15815,8355,1651,149
15816,5763,2921,298
15817,4499,3199,214
15818,8904,4490,168
15819,6538,5210,227
15820,12105,1430,135
15821,9414,2236,187
15822,5380,3214,236
15823,10410,5367,323
15824,12178,4431,270
15825,11380,4076,234
15826,2698,3413,371
15827,4193,822,237
15828,1427,5856,275
15829,781,6235,297
15830,12678,4011,261
15831,5597,4765,269
15832,12362,5899,124
15833,6556,3898,191
15834,82,5895,385
15835,11655,379,213
15836,2498,4034,198
15837,10259,2031,174
15838,2461,5551,335
15839,3193,4912,242
15840,2303,2838,368
15841,7990,1539,172
15842,4333,6238,193
15843,742,5295,238
15844,2168,1825,198
15845,10869,51,214
15846,344,3295,326
15847,6504,6118,233
15848,5511,332,269
15849,8139,3600,357
15850,3316,1595,375
15851,3241,3829,313
15852,6265,2857,216
15853,5867,3951,316
15854,2433,3139,223
15855,3173,4316,328
15856,9934,2758,166
15857,193,6015,279
15858,4774,91,146
15859,9061,5078,218
15860,8788,6135,246
15861,3823,3759,208
15862,11281,1233,294
15863,12716,2761,304
15864,10539,5924,142
15865,2497,3394,341
15866,5238,1628,198
15867,4033,4251,179
15868,9975,3234,254
15869,9517,6181,193
15870,6237,3124,321
15871,3613,710,193
15872,4062,3778,261
15873,10580,2679,268
15874,6667,4903,488
15875,5615,6291,205
15876,2369,475,221
15877,6667,4903,263
15878,5377,3483,242
15879,7196,2052,189
15880,10943,928,200
15881,9419,6272,206
15882,7481,3469,197
15883,6790,1769,217
15884,7402,734,147
15885,6598,5275,168
15886,2870,4260,181
15887,7078,4319,239
15888,9995,5539,232
15889,8358,3968,142
15890,12637,2065,318
15891,9951,3107,244
15892,2283,744,230
15893,10162,4970,284
15894,12461,2032,356
15895,7457,4656,240
15896,11951,1411,274
15897,10342,5420,180
15898,2349,5191,372
15899,7886,2520,188
15900,248,3348,244
15901,9368,1753,215
15902,11991,1210,208
15903,1864,6055,198
15904,6747,3369,233
15905,553,3021,261
15906,3428,3627,319
15907,3375,4782,375
15908,8706,6137,182
15909,64,4650,330
15910,10181,2931,226
15911,10444,919,147
15912,4167,5406,300
15913,3973,1501,193
15914,3910,4892,224
15915,8557,580,216
15916,5232,912,210
15917,11471,3514,126
15918,2895,6457,166
15919,285,1343,175
15920,3938,3482,291
15921,8684,3686,141
15922,11692,2498,218
15923,9634,5728,197
15924,16,4328,311
15925,9809,435,303
15926,2671,5508,199
15927,5945,4072,293
15928,10353,5148,190
15929,1811,3102,253
15930,943,2175,191
15931,2938,673,239
15932,1749,4688,231
15933,8101,214,58
15934,4385,1744,232
15935,10479,596,221
15936,387,3886,260
15937,10828,332,211
15938,5008,4934,190
15939,10023,553,235
15940,11210,5369,205
15941,5492,6271,231
15942,10202,5367,216
15943,2723,788,222
15944,12325,362,183
15945,9481,6070,369
15946,4564,4190,257
15947,12357,3871,179
15948,5583,2484,157
15949,318,3632,250
15950,916,4685,171
15951,3262,4340,189
15952,9034,2794,197
15953,7644,6578,164
15954,1741,33,307
15955,7621,5571,322
15956,8014,5092,250
15957,11072,3333,182
15958,5832,919,195
15959,5274,1814,240
15960,1415,6479,258
15961,9779,3172,206
15962,8890,3670,156
15963,8098,1902,162
15964,5061,117,137
15965,3091,4630,113
15966,9136,1060,253
15967,4473,5321,200
15968,7299,5856,206
15969,5434,2468,241
15970,6031,6096,180
15971,6612,3082,219
15972,6032,667,209
15973,30,3439,193
15974,3051,2794,358
15975,3429,3649,308
15976,3919,2013,400
15977,12159,3183,270
15978,8809,4882,306
15979,4245,326,161
15980,10510,2926,203
15981,4877,5847,188
15982,6547,5471,140
15983,12087,4294,243
15984,10078,2371,138
15985,12059,5016,208
15986,7375,6294,185
15987,8029,344,226
15988,10991,5020,255
15989,6735,1347,166
15990,1066,5360,268
15991,8042,1242,136
15992,8536,1652,236
15993,7926,4940,217
15994,8575,1660,277
15995,976,3829,296
15996,10843,5293,246
15997,10855,416,176
15998,3046,1506,239
15999,10860,5945,190
16000,5682,5658,255
16001,3623,4945,134
16002,6957,6346,255
16003,8956,6272,248
16004,232,2512,136
16005,4673,5347,368
16006,11277,5985,218
16007,4450,1643,389
16008,1497,2182,239
16009,1891,6358,213
16010,7410,3646,219
16011,12068,1647,314
16012,93,4600,255
16013,12065,5032,265
16014,4587,5901,184
16015,7432,3938,217
16016,10919,2666,177
16017,9444,750,168
16018,11584,3958,102
16019,2647,121,194
16020,4018,28,235
16021,6827,3251,206
16022,11836,5689,221
16023,9021,3306,227
16024,9420,2796,242
16025,3757,4330,236
16026,8090,2008,314
16027,5250,691,198
16028,3321,6249,213
16029,1020,1903,207
16030,1529,3361,174
16031,4887,1092,232
16032,2308,2597,191
16033,7793,221,190
16034,1928,3514,194
16035,3102,179,279
16036,4835,1825,225
16037,3326,846,231
16038,1452,3865,340
16039,4816,5506,225
16040,11557,937,201
16041,8591,2368,298
16042,1240,3748,247
16043,4161,324,217
16044,10443,2408,220
16045,615,2952,268
16046,11335,779,224
16047,5,6025,188
16048,6506,6402,332
16049,6203,873,193
16050,11448,6232,504
16051,6214,2759,364
16052,8838,1062,198
16053,5439,3133,320
16054,11324,1819,110
16055,3512,2156,272
16056,6724,5573,202
16057,7174,1515,135
16058,1733,3606,242
16059,9633,633,166
16060,526,2455,242
16061,6484,2633,207
16062,10548,2099,249
16063,11236,3684,175
16064,2475,387,101
16065,5353,4782,177
16066,8307,4600,408
16067,2292,5747,313
16068,11176,3937,306
16069,2597,977,216
16070,10030,3452,156
16071,4577,1166,241
16072,5651,910,212
16073,5137,3890,260
16074,408,151,202
16075,849,3208,250
16076,4009,5884,299
16077,8369,3004,276
16078,12616,5128,182
16079,10432,5658,181
16080,2582,3539,277
16081,10917,1652,199
16082,6823,1840,143
16083,4557,6393,186
16084,2474,2715,253
16085,2557,915,275
16086,2133,4155,316
16087,2301,4766,238
16088,1452,3865,324
16089,1832,1830,221
16090,12536,1399,255
16091,2436,1774,375
16092,2766,5367,225
16093,5605,782,284
16094,8832,4494,293
16095,10151,535,206
16096,5485,4439,285
16097,10191,2872,188
16098,4992,2300,260
16099,4564,4190,288
16100,12708,6183,194
16101,7461,4819,382
16102,2868,3439,187
16103,674,5937,192
16104,2151,4916,254
16105,3479,4051,399
16106,3558,2238,200
16107,10230,5954,258
16108,2979,3782,236
16109,4726,3975,180
16110,6740,5406,409
16111,5867,3951,491
16112,7206,282,172
16113,654,3458,243
16114,11195,2702,279
16115,10408,2276,223
16116,4627,118,185
16117,472,2796,260
16118,11789,2887,107
16119,2758,6333,229
16120,9997,4503,132
16121,5832,919,236
16122,3164,5990,196
16123,30,3439,336
16124,1989,1769,269
16125,3076,1270,227
16126,1426,5088,193
16127,4769,5257,511
16128,8386,704,170
16129,6896,2157,186
16130,8108,1737,298
16131,12450,2193,493
16132,9790,1600,238
16133,10372,5582,300
16134,7289,2732,160
16135,6773,4064,296
16136,5677,569,197
16137,9603,4876,412
16138,2421,5947,198
16139,4263,5878,363
16140,909,5323,157
16141,11574,1120,252
16142,3278,5945,271
16143,2906,2189,194
16144,2909,5367,270
16145,2222,3405,178
16146,10462,965,191
16147,7107,671,357
16148,9704,4011,272
16149,56,4182,255
16150,8417,5509,241
16151,7079,1683,10
16152,9129,4794,222
16153,7085,3210,233
16154,6816,291,254
16155,5515,5728,153
16156,6889,3033,159
16157,1328,6325,227
16158,11420,1249,188
16159,12452,4998,257
16160,2950,1457,261
16161,4210,1313,189
16162,11573,410,255
16163,7553,6428,199
16164,1917,6197,163
16165,12037,1981,266
16166,12075,572,258
16167,424,2432,232
16168,2823,5446,289
16169,4012,5843,201
16170,1646,1968,364
16171,3638,5930,158
16172,7452,4874,253
16173,3182,6183,287
16174,7516,2121,259
16175,4945,2915,279
16176,9852,2570,255
16177,12344,4756,315
16178,473,4693,214
16179,12500,4559,303
16180,8778,3014,139
16181,10915,5235,196
16182,4481,5200,272
16183,4235,4158,158
16184,12659,2346,276
16185,5767,5211,287
16186,3704,5176,124
16187,639,5355,190
16188,7167,1984,328
16189,9183,5723,308
16190,1349,5692,220
16191,3258,3004,224
16192,2495,1032,160
16193,3252,5040,177
16194,803,4632,278
16195,10571,6095,191
16196,8611,5789,239
16197,7404,6387,226
16198,7203,4377,241
16199,10953,3782,148
16200,10826,3059,299
16201,1781,4509,255
16202,9903,3568,177
16203,12338,2664,270
16204,672,2794,329
16205,6428,3554,220
16206,445,1081,220
16207,11799,981,168
16208,1896,3632,263
16209,10378,1959,215
16210,8083,479,183
16211,9738,702,165
16212,3404,2448,190
16213,7094,462,283
16214,11797,365,186
16215,7408,151,183
16216,3702,5075,340
16217,8095,1485,274
16218,2512,1753,170
16219,5352,6142,232
16220,10807,3413,154
16221,5698,4834,155
16222,7405,1877,287
16223,4278,729,221
16224,7579,5381,245
16225,4999,4520,279
16226,363,5599,155
16227,474,2787,175
16228,12118,4979,134
16229,1038,1992,210
16230,634,3782,115
16231,5927,3113,458
16232,122,4395,193
16233,7087,3684,221
16234,12495,5156,168
16235,1860,5284,197
16236,10629,2175,278
16237,3433,6463,244
16238,7040,3529,197
16239,12657,2709,318
16240,379,1820,175
16241,1168,4572,538
16242,8313,5215,260
16243,8115,1230,299
16244,4820,4486,205
16245,4815,4036,238
16246,5237,465,185
16247,2254,2155,191
16248,6134,2951,176
16249,2799,5744,244
16250,8791,4179,120
16251,1199,3299,94
16252,12617,2915,231
16253,10160,4708,258
16254,8104,2952,221
16255,533,3805,398
16256,8382,408,310
16257,4192,4961,189
16258,10082,3567,337
16259,4731,1520,214
16260,2589,4109,184
16261,1158,5224,225
16262,2541,1207,192
16263,11731,5648,464
16264,8305,5816,246
16265,12594,5920,191
16266,11633,4447,252
16267,5615,6291,191
16268,10295,5018,187
16269,923,4615,70
16270,7498,679,342
16271,7566,3440,204
16272,2441,6613,179
16273,10312,5224,226
16274,8947,3871,198
16275,10170,6650,152
16276,12512,6227,273
16277,6672,1374,187
16278,9889,2403,262
16279,12008,6336,1016
16280,4674,5406,418
16281,548,2409,321
16282,11451,6288,201
16283,6807,3477,213
16284,10293,506,232
16285,9880,2699,147
16286,9582,2213,275
16287,8429,1249,195
16288,10512,4935,234
16289,4799,5355,302
16290,12584,195,261
16291,2950,1457,228
16292,3358,2646,275
16293,3973,1501,291
16294,7065,4590,224
16295,6519,5925,257
16296,3756,4892,395
16297,706,1501,186
16298,515,1827,232
16299,471,1881,352
16300,11106,6435,199
16301,11084,6268,146
16302,11266,5157,264
16303,10860,5945,251
16304,5655,1815,409
16305,69,1043,176
16306,9909,3114,236
16307,10994,3413,586
16308,5887,4792,564
16309,12487,407,109
16310,6976,5723,186
16311,12416,4313,213
16312,8878,2149,215
16313,9020,6595,233
16314,8742,2175,339
16315,9326,904,248
16316,313,5985,212
16317,8388,2979,262
16318,3169,4542,246
16319,2686,5933,314
16320,5528,339,199
16321,3159,4394,195
16322,2702,2334,374
16323,9710,5479,312
16324,10349,3965,282
16325,9477,2563,233
16326,12166,2346,164
16327,3327,1129,204
16328,12489,5752,159
16329,2851,2497,115
16330,854,4373,159
16331,1885,6358,236
16332,3039,2305,162
16333,1443,5758,209
16334,12416,4313,163
16335,5406,3786,212
16336,9617,617,266
16337,9382,1313,144
16338,8808,3285,226
16339,4111,6538,295
16340,2952,77,237
16341,1769,2567,88
16342,2903,4934,203
16343,8023,2179,149
16344,7145,3470,271
16345,280,5084,215
16346,8604,1132,236
16347,2029,5053,181
16348,3318,4610,210
16349,805,5822,182
16350,12006,6310,317
16351,7766,6323,201
16352,9505,2998,100
16353,8649,1728,348
16354,7042,2586,259
16355,9396,1156,210
16356,4283,5134,182
16357,12644,195,242
16358,1390,5805,205
16359,6616,1258,192
16360,8960,5396,218
16361,4432,4644,258
16362,5222,6183,241
16363,136,3411,171
16364,2884,2057,263
16365,12459,4901,319
16366,3325,2886,349
16367,728,1720,259
16368,4276,2858,268
16369,3752,5401,239
16370,5428,495,167
16371,1858,1953,147
16372,8309,6230,218
16373,1854,2907,272
16374,11778,6481,284
16375,7964,3428,168
16376,9643,3496,281
16377,6618,3804,268
16378,4924,5985,189
16379,1218,1358,200
16380,12507,1939,157
16381,6299,4067,175
16382,3439,810,186
16383,9076,1961,267
16384,7293,2888,260
16385,2399,1832,258
16386,4103,3596,242
16387,12626,1261,228
16388,10578,5954,195
16389,5830,3642,324
16390,5583,5875,329
16391,5649,3688,212
16392,5854,2491,257
16393,297,3459,254
16394,2817,4172,291
16395,7087,3684,263
16396,1177,2031,258
16397,4512,5004,230
16398,6044,5224,218
16399,12285,4382,287
16400,7599,5961,283
16401,6774,6279,176
16402,1270,4310,189
16403,894,1642,381
16404,9128,1049,224
16405,6622,6064,269
16406,5967,4731,249
16407,6619,179,203
16408,5833,2945,391
16409,1815,5497,225
16410,2175,4287,117
16411,6549,2812,271
16412,1716,4616,179
16413,2762,5013,226
16414,10990,3467,413
16415,4799,5355,179
16416,4240,1286,229
16417,1770,1678,245
16418,4306,1010,157
16419,2280,453,253
16420,8216,5471,190
16421,5841,773,272
16422,9144,142,662
16423,7682,3465,272
16424,9116,2947,290
16425,7910,4608,108
16426,2827,1865,321
16427,9358,4443,235
16428,3303,3990,240
16429,7442,4336,214
16430,6689,6382,303
16431,1393,6410,228
16432,5736,6389,226
16433,5472,2679,325
16434,2518,4314,251
16435,4550,5871,284
16436,3522,6490,283
16437,3980,2623,258
16438,6562,5471,195
16439,6264,910,192
16440,10568,1961,260
16441,8330,679,372
16442,5315,2036,218
16443,2737,4205,273
16444,10286,3678,213
16445,4627,118,262
16446,7128,3593,116
16447,11925,6538,260
16448,9905,5437,183
16449,5447,6561,162
16450,1619,785,213
16451,3001,6509,187
16452,2022,3829,183
16453,5020,1485,345
16454,8476,4583,266
16455,8182,622,277
16456,10084,5622,205
16457,6330,401,210
16458,1702,1533,242
16459,3335,4936,159
16460,7384,2468,170
16461,5369,1959,248
16462,8687,6096,219
16463,5955,606,166
16464,5406,3786,194
16465,4395,1036,188
16466,12474,1233,222
16467,234,593,165
16468,8563,4976,203
16469,7079,5816,311
16470,12710,991,348
16471,4558,6092,258
16472,1087,5286,133
16473,11543,1366,345
16474,11281,1233,230
16475,6485,4120,217
16476,10644,3527,161
16477,8386,704,208
16478,4951,3918,215
16479,7537,15,196
16480,6754,6343,214
16481,2274,941,334
16482,9636,6049,188
16483,12473,3663,256
16484,8956,6272,227
16485,6348,3792,242
16486,7073,2369,199
16487,4763,5926,191
16488,11505,2421,211
16489,5866,4153,257
16490,8058,3365,371
16491,9089,4818,235
16492,170,433,215
16493,598,6595,208
16494,7796,5895,199
16495,3754,2099,323
16496,1661,4824,236
16497,5612,6463,167
16498,8309,6230,271
16499,9992,1110,460
16500,668,4972,389
16501,10638,3394,223
16502,3015,3851,214
16503,9262,4372,254
16504,8912,6099,291
16505,10015,5406,323
16506,8617,4683,367
16507,10270,4140,277
16508,2290,2794,172
16509,2658,5942,222
16510,613,6415,219
16511,9741,2436,241
16512,2403,3957,168
16513,2750,3218,462
16514,10729,6271,178
16515,8606,202,300
16516,12251,112,276
16517,10629,2175,181
16518,529,3323,166
16519,2840,2540,232
16520,2957,2752,380
16521,10718,5905,225
16522,12110,3037,280
16523,11243,779,964
16524,11220,2906,150
16525,5161,5070,293
16526,3806,2761,217
16527,2026,1056,159
16528,3269,2710,269
16529,7320,3510,254
16530,1433,5312,166
16531,6678,5531,164
16532,9509,2297,255
16533,11461,5854,297
16534,7713,3477,365
16535,3991,2298,221
16536,7223,6435,205
16537,9668,2875,234
16538,12295,4060,221
16539,557,4515,160
16540,2060,1561,132
16541,4747,4067,164
16542,179,5554,282
16543,11995,4282,171
16544,3479,4051,323
16545,7792,6593,173
16546,5741,639,230
16547,1400,2669,264
16548,990,1212,211
16549,1928,3514,234
16550,5940,1307,259
16551,8478,3255,227
16552,6598,5275,201
16553,6727,848,179
16554,10258,2387,169
16555,3035,2235,221
16556,3836,4966,150
16557,3582,2971,449
16558,11103,2959,254
16559,6940,6358,268
16560,4374,6355,263
16561,7519,5524,178
16562,9254,4995,288
16563,8662,6508,265
16564,2924,1636,206
16565,7971,3425,210
16566,9154,3536,197
16567,8012,4047,226
16568,1183,5884,323
16569,9380,1313,130
16570,10370,4642,172
16571,5454,5150,228
16572,5844,751,228
16573,7572,4278,166
16574,8360,1781,273
16575,1713,5347,229
16576,3297,3025,245
16577,7914,1567,177
16578,10287,6610,206
16579,12595,1921,243
16580,5976,5006,194
16581,12,3440,287
16582,516,1123,338
16583,10259,2031,164
16584,10954,6262,252
16585,11055,137,229
16586,984,5994,188
16587,9420,2796,251
16588,5864,2214,266
